Article Title,Author,Journal Title,ISSN,ISBN,Publication Date,Volume,Issue,First Page,Page Count,Accession Number,DOI,Publisher,Doctype,Subjects,Keywords,Abstract,PLink
"Part 1 Works by Marian Engel (nee: Passmore); Books (novels, short stories, children's books, criticism, and miscellaneous), editorial work, audio-visual material, and manuscripts; Short stories","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,14,1,ABCMA07MEP1000007001001002,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001001002&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Books (novels, short stories, children's books, criticism, and miscellaneous), editorial work, audio-visual material, and manuscripts; Children's books","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,14,1,ABCMA07MEP1000007001001003,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001001003&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Books (novels, short stories, children's books, criticism, and miscellaneous), editorial work, audio-visual material, and manuscripts; Criticism","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,14,1,ABCMA07MEP1000007001001004,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001001004&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Books (novels, short stories, children's books, criticism, and miscellaneous), editorial work, audio-visual material, and manuscripts; Miscellaneous","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,14,1,ABCMA07MEP1000007001001005,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001001005&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Books (novels, short stories, children's books, criticism, and miscellaneous), editorial work, audio-visual material, and manuscripts; Editorial work","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,14,2,ABCMA07MEP1000007001001006,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001001006&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Books (novels, short stories, children's books, criticism, and miscellaneous), editorial work, audio-visual material, and manuscripts; Audio-visual material","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,15,1,ABCMA07MEP1000007001001007,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001001007&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Books (novels, short stories, children's books, criticism, and miscellaneous), editorial work, audio-visual material, and manuscripts; Manuscripts","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,15,1,ABCMA07MEP1000007001001008,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001001008&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Contributions to periodicals and books (short stories, excerpts, articles, book reviews, poems, and reprinted anthology contributions: A selection), miscellaneous works, and audio-visual material; Short stories","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,16,3,ABCMA07MEP1000007001002001,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001002001&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Contributions to periodicals and books (short stories, excerpts, articles, book reviews, poems, and reprinted anthology contributions: A selection), miscellaneous works, and audio-visual material; Excerpts","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,18,1,ABCMA07MEP1000007001002002,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001002002&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Contributions to periodicals and books (short stories, excerpts, articles, book reviews, poems, and reprinted anthology contributions: A selection), miscellaneous works, and audio-visual material; Articles","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,18,9,ABCMA07MEP1000007001002003,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001002003&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Contributions to periodicals and books (short stories, excerpts, articles, book reviews, poems, and reprinted anthology contributions: A selection), miscellaneous works, and audio-visual material; Book reviews","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,26,9,ABCMA07MEP1000007001002004,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001002004&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Contributions to periodicals and books (short stories, excerpts, articles, book reviews, poems, and reprinted anthology contributions: A selection), miscellaneous works, and audio-visual material; Poems (signed: Marian Passmore)","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,34,3,ABCMA07MEP1000007001002005,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001002005&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Contributions to periodicals and books (short stories, excerpts, articles, book reviews, poems, and reprinted anthology contributions: A selection), miscellaneous works, and audio-visual material; Reprinted anthology contributions: A selection","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,36,1,ABCMA07MEP1000007001002006,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001002006&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Contributions to periodicals and books (short stories, excerpts, articles, book reviews, poems, and reprinted anthology contributions: A selection), miscellaneous works, and audio-visual material; Miscellaneous works","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,36,1,ABCMA07MEP1000007001002007,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001002007&site=ehost-live&scope=site
"Part 1 Works by Marian Engel (nee: Passmore); Contributions to periodicals and books (short stories, excerpts, articles, book reviews, poems, and reprinted anthology contributions: A selection), miscellaneous works, and audio-visual material; Audio-visual material","Wengle, Annette",Part 1: Works By Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,36,3,ABCMA07MEP1000007001002008,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP1000007001002008&site=ehost-live&scope=site
"Part 2 Works on Marian Englel; Books, articles and sections of books, theses, interviews, adaptations, miscellaneous, and awards and honours; Books","Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,38,2,ABCMA07MEP2000007001003001,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001003001&site=ehost-live&scope=site
"Part 2 Works on Marian Englel; Books, articles and sections of books, theses, interviews, adaptations, miscellaneous, and awards and honours; Articles and sections of books","Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,39,31,ABCMA07MEP2000007001003002,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001003002&site=ehost-live&scope=site
"Part 2 Works on Marian Englel; Books, articles and sections of books, theses, interviews, adaptations, miscellaneous, and awards and honours; Theses","Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,69,2,ABCMA07MEP2000007001003003,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001003003&site=ehost-live&scope=site
"Part 2 Works on Marian Englel; Books, articles and sections of books, theses, interviews, adaptations, miscellaneous, and awards and honours; Interviews","Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,70,6,ABCMA07MEP2000007001003004,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001003004&site=ehost-live&scope=site
"Part 2 Works on Marian Englel; Books, articles and sections of books, theses, interviews, adaptations, miscellaneous, and awards and honours; Adaptations","Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,75,1,ABCMA07MEP2000007001003005,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001003005&site=ehost-live&scope=site
"Part 2 Works on Marian Englel; Books, articles and sections of books, theses, interviews, adaptations, miscellaneous, and awards and honours; Miscellaneous","Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,75,1,ABCMA07MEP2000007001003006,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001003006&site=ehost-live&scope=site
"Part 2 Works on Marian Englel; Books, articles and sections of books, theses, interviews, adaptations, miscellaneous, and awards and honours; Awards and honours","Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,75,2,ABCMA07MEP2000007001003007,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001003007&site=ehost-live&scope=site
Part 2 Works on Marian Englel; Selected book reviews; No Clouds of Glory,"Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,77,2,ABCMA07MEP2000007001004001,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; NO clouds of glory (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001004001&site=ehost-live&scope=site
Part 2 Works on Marian Englel; Selected book reviews; The Honeyman Festival,"Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,78,3,ABCMA07MEP2000007001004002,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; HONEYMAN festival (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001004002&site=ehost-live&scope=site
Part 2 Works on Marian Englel; Selected book reviews; Monodromos,"Wengle, Annette",Part 2: Works On Marian Engel (nee: Passmore),,0920763111; 092076312X,,7,,80,3,ABCMA07MEP2000007001004003,,"Toronto, Ontario : ECW Press",,"ENGEL, Marian; ENGEL, Marian -- Criticism & interpretation -- Bibliography; MONODROMOS (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA07MEP2000007001004003&site=ehost-live&scope=site
